variant,dist,tp,sl,atr_mult,time_stop,ma,breakeven,trades,win_rate,profit_factor,expectancy_per_trade,avg_win,avg_loss,max_drawdown,sharpe_like,sortino_like,time_in_market,trades_per_year,total_pnl
base,0.07,0.1,0.08,2.0,45,220,False,26,0.6538461538461539,2.2828518427585576,36.13732421424754,98.35164835164863,81.3786213786212,-162.7572427572424,0.3821572513679093,0.8440205142843208,0.0795454545454545,4.498578872572241,939.5704295704364
base,0.03,0.12,0.1,2.0,45,220,False,24,0.6666666666666666,2.2738085349374213,43.03292569743629,115.22371422048003,101.3486513486512,-202.6973026973024,0.3755845298802836,0.8055779938529036,0.1339962121212121,4.152534343912838,1032.7902167384711
base,0.03,0.1,0.1,2.0,45,220,False,30,0.7,2.247778272337072,37.66995305467117,96.9422485588321,100.632069788371,-208.69130869130777,0.3819119534790489,0.7506765749725867,0.1259469696969697,5.190667929891047,1130.0985916401348
base,0.05,0.1,0.08,1.5,30,220,False,31,0.6451612903225806,2.246239500843029,35.204274379137125,98.35164835164866,79.60913284361112,-243.3346424483116,0.3793107060950951,0.8464705240385435,0.099905303030303,5.363690194220749,1091.3325057532509
base,0.05,0.1,0.08,1.5,45,220,False,31,0.6451612903225806,2.246239500843029,35.204274379137125,98.35164835164866,79.60913284361112,-243.3346424483116,0.3793107060950951,0.8464705240385435,0.099905303030303,5.363690194220749,1091.3325057532509
base,0.03,0.12,0.1,2.0,30,220,False,24,0.6666666666666666,2.2094833486077,40.85983540334697,111.96407877934608,101.3486513486512,-202.6973026973024,0.354468042249268,0.7596340958348187,0.1339962121212121,4.152534343912838,980.6360496803276
base,0.05,0.1,0.08,2.0,30,220,False,31,0.6451612903225806,2.197397495703424,34.576391350585155,98.35164835164866,81.37862137862122,-244.13586413586356,0.3683725935900029,0.8135761516422491,0.099905303030303,5.363690194220749,1071.8681318681397
base,0.05,0.1,0.08,2.0,45,220,False,31,0.6451612903225806,2.197397495703424,34.576391350585155,98.35164835164866,81.37862137862122,-244.13586413586356,0.3683725935900029,0.8135761516422491,0.099905303030303,5.363690194220749,1071.8681318681397
base,0.03,0.1,0.1,2.0,30,220,False,30,0.7,2.190193175825676,35.93148081939971,94.4587167941586,100.632069788371,-208.69130869130777,0.3632306974121669,0.7127303404308402,0.1278409090909091,5.190667929891047,1077.9444245819914
base,0.03,0.1,0.08,2.0,45,220,False,34,0.6470588235294118,2.1854008173287647,34.04692386893143,97.00631218577831,81.37862137862125,-257.62237762237504,0.3678465578066043,0.8074271267778427,0.1197916666666666,5.882756987209854,1157.5954115436682
base,0.1,0.12,0.08,1.5,30,180,False,20,0.6,2.18363510523543,38.481619525936274,118.32167832167862,81.27846866767723,-162.75724275724252,0.3385671512569619,0.8314321962460849,0.0601325757575757,3.460445286594032,769.6323905187257
base,0.1,0.12,0.08,1.5,45,180,False,20,0.6,2.18363510523543,38.481619525936274,118.32167832167862,81.27846866767723,-162.75724275724252,0.3385671512569619,0.8314321962460849,0.0601325757575757,3.460445286594032,769.6323905187257
base,0.1,0.12,0.08,2.0,30,180,False,20,0.6,2.180947704394805,38.44155844155868,118.32167832167862,81.37862137862122,-162.75724275724252,0.3379815835100322,0.8293950226326494,0.0601325757575757,3.460445286594032,768.8311688311737
base,0.1,0.12,0.08,2.0,45,180,False,20,0.6,2.180947704394805,38.44155844155868,118.32167832167862,81.37862137862122,-162.75724275724252,0.3379815835100322,0.8293950226326494,0.0601325757575757,3.460445286594032,768.8311688311737
base,0.1,0.12,0.08,1.5,20,180,False,20,0.6,2.169513018406733,38.02249088920488,117.5564639271263,81.27846866767723,-162.75724275724252,0.3351255103110344,0.8197101617808648,0.0596590909090909,3.460445286594032,760.449817784098
