Data;Operacao;Status;Previsao;Valor Atual;Preco;Quantidade;Custo;Capital
2024-01-09;Compra;Entrada;46115.13;46900.00;46951.04;2;0.00;122299.79
2024-01-10;Venda;Saida;45121.39;45995.99;46110.00;-2;0.00;120719.79
2024-01-11;Compra;Entrada;45820.73;46376.99;46654.00;2;0.00;120165.77
2024-01-12;Venda;Saida;45436.87;46270.01;46339.16;-2;0.00;120090.11
2024-01-13;Compra;Entrada;41923.39;42780.66;42782.74;2;0.00;120085.95
2024-01-14;Venda;Saida;42115.50;42738.75;42847.99;-2;0.00;120220.61
2024-01-15;Compra;Entrada;41402.20;42170.00;41732.35;2;0.00;121095.91
2024-01-16;Venda;Saida;41808.85;42637.98;42511.10;-2;0.00;121778.11
2024-01-17;Compra;Entrada;42498.04;43064.18;43137.94;2;0.00;121630.59
2024-01-18;Venda;Saida;41866.27;42661.10;42776.09;-2;0.00;121054.41
2024-01-19;Compra;Entrada;40420.73;41119.01;41327.51;2;0.00;120637.41
2024-01-20;Venda;Saida;40836.32;41623.98;41659.03;-2;0.00;121717.45
2024-01-21;Compra;Entrada;40933.90;41696.25;41696.05;2;0.00;121717.85
2024-01-22;Venda;Saida;40833.62;41542.00;41580.32;-2;0.00;121485.99
2024-01-23;Compra;Entrada;39012.29;39716.03;39568.02;2;0.00;121782.01
2024-01-24;Venda;Saida;38705.32;39889.98;39897.59;-2;0.00;122145.13
2024-01-25;Compra;Entrada;39094.11;40020.09;40084.89;2;0.00;122015.53
2024-01-26;Venda;Saida;39125.12;39898.78;39961.09;-2;0.00;121897.53
2024-01-27;Compra;Entrada;41035.18;41784.02;41823.51;2;0.00;121818.55
2024-01-28;Venda;Saida;41331.86;41971.91;42120.63;-2;0.00;122491.77
2024-01-29;Compra;Entrada;41093.30;41978.43;42031.05;2;0.00;122386.53
2024-01-30;Venda;Saida;42343.12;43281.10;43302.71;-2;0.00;125035.09
2024-01-31;Compra;Entrada;42494.82;43038.01;42941.10;2;0.00;125228.91
2024-02-01;Venda;Saida;41707.23;42486.40;42580.00;-2;0.00;124312.89
2024-02-02;Compra;Entrada;42160.11;43284.00;43082.95;2;0.00;124714.99
2024-02-03;Venda;Saida;42332.12;43356.00;43199.99;-2;0.00;124546.97
2024-02-04;Compra;Entrada;42218.84;42912.54;43011.10;2;0.00;124349.85
2024-02-05;Venda;Saida;41823.22;42581.82;42582.88;-2;0.00;123690.53
2024-02-06;Compra;Entrada;41672.75;42613.91;42708.70;2;0.00;123500.95
2024-02-07;Venda;Saida;42329.52;43175.25;43098.96;-2;0.00;124471.05
2024-02-08;Compra;Entrada;43449.23;44497.55;44349.60;2;0.00;124766.95
2024-02-09;Venda;Saida;44497.51;45350.27;45288.66;-2;0.00;126349.17
2024-02-10;Compra;Entrada;46461.54;47160.00;47132.78;2;0.00;126403.61
2024-02-11;Venda;Saida;47046.40;47684.39;47751.08;-2;0.00;127585.77
2024-02-12;Compra;Entrada;47354.14;48710.39;48300.00;2;0.00;128406.55
2024-02-13;Venda;Saida;49186.07;50146.04;49917.28;-2;0.00;130820.33
2024-02-14;Compra;Entrada;48834.18;49538.80;49699.60;2;0.00;130498.73
2024-02-15;Venda;Saida;50932.88;52269.19;51795.17;-2;0.00;135011.47
2024-02-16;Compra;Entrada;50911.41;51834.01;51880.01;2;0.00;134919.47
2024-02-17;Venda;Saida;51255.48;52070.00;52124.10;-2;0.00;135499.65
2024-02-18;Compra;Entrada;51046.53;51638.82;51642.64;2;0.00;135492.01
2024-02-19;Venda;Saida;51388.46;52203.98;52137.68;-2;0.00;136489.73
2024-02-20;Compra;Entrada;51159.18;51800.00;51774.74;2;0.00;136540.25
2024-02-21;Venda;Saida;51472.57;52299.00;52258.82;-2;0.00;137457.89
2024-02-22;Compra;Entrada;50781.57;51651.07;51849.38;2;0.00;137061.27
2024-02-23;Venda;Saida;50703.11;51372.66;51288.42;-2;0.00;136335.97
2024-02-24;Compra;Entrada;50103.10;50830.01;50744.15;2;0.00;136507.69
2024-02-25;Venda;Saida;50841.03;51489.23;51568.21;-2;0.00;137984.09
2024-02-26;Compra;Entrada;51009.97;51705.11;51728.85;2;0.00;137936.61
2024-02-27;Venda;Saida;53867.70;54592.83;54476.48;-2;0.00;143479.35
2024-02-28;Compra;Entrada;56186.52;57017.69;57037.35;2;0.00;143440.03
2024-02-29;Venda;Saida;60697.85;61650.01;62432.11;-2;0.00;154268.87
2024-03-01;Compra;Entrada;60586.33;61716.74;61130.99;2;0.00;155440.37
2024-03-02;Venda;Saida;61976.05;62300.67;62387.90;-2;0.00;156782.69
2024-03-03;Compra;Entrada;61299.41;61785.57;61987.28;2;0.00;156379.27
2024-03-04;Venda;Saida;62345.60;63740.38;63113.97;-2;0.00;159036.07
2024-03-05;Compra;Entrada;67178.20;67997.19;68245.71;2;0.00;158539.03
2024-03-06;Venda;Saida;62864.24;64021.10;63724.01;-2;0.00;149992.67
2024-03-07;Compra;Entrada;65722.70;65819.99;66074.04;2;0.00;149484.57
2024-03-08;Venda;Saida;66675.54;66869.70;66823.18;-2;0.00;151490.95
2024-03-09;Compra;Entrada;67785.20;68095.49;68124.20;2;0.00;151433.53
2024-03-10;Venda;Saida;67916.68;68289.28;68313.28;-2;0.00;151869.11
2024-03-11;Compra;Entrada;68335.33;68560.74;68955.88;2;0.00;151078.83
2024-03-12;Venda;Saida;72009.12;72118.78;72078.10;-2;0.00;158113.55
2024-03-13;Compra;Entrada;70754.62;71386.64;71452.00;2;0.00;157982.83
2024-03-14;Venda;Saida;72723.87;73115.78;73072.40;-2;0.00;161354.35
2024-03-15;Compra;Entrada;71127.74;72089.00;71388.94;2;0.00;162754.47
2024-03-16;Venda;Saida;68367.38;69912.85;69499.84;-2;0.00;157576.15
2024-03-17;Compra;Entrada;65628.39;66059.99;65300.64;2;0.00;159094.85
2024-03-18;Venda;Saida;67845.32;67946.53;68393.47;-2;0.00;163761.81
2024-03-19;Compra;Entrada;67231.14;67835.59;67610.00;2;0.00;164212.99
2024-03-20;Venda;Saida;62315.08;62773.22;61937.41;-2;0.00;152416.63
2024-03-21;Compra;Entrada;67251.00;67684.00;67840.51;2;0.00;152103.61
2024-03-22;Venda;Saida;64987.96;65790.00;65501.28;-2;0.00;147738.17
2024-03-23;Compra;Entrada;62676.55;63648.97;63796.64;2;0.00;147442.83
2024-03-24;Venda;Saida;64195.71;64368.00;63990.02;-2;0.00;148124.93
2024-03-25;Compra;Entrada;66448.85;66891.94;67210.00;2;0.00;147488.81
2024-03-26;Venda;Saida;69738.87;69930.00;69880.00;-2;0.00;153464.93
2024-03-27;Compra;Entrada;69694.24;70117.99;69987.99;2;0.00;153724.93
2024-03-28;Venda;Saida;68867.44;69821.63;69469.99;-2;0.00;152428.93
2024-03-29;Compra;Entrada;70404.76;70745.39;70780.60;2;0.00;152358.51
2024-03-30;Venda;Saida;69313.84;69790.01;69850.53;-2;0.00;150568.79
2024-03-31;Compra;Entrada;69287.38;69857.30;69582.17;2;0.00;151119.05
2024-04-01;Venda;Saida;70598.41;71078.00;71280.00;-2;0.00;153964.45
2024-04-02;Compra;Entrada;69356.18;69410.81;69649.81;2;0.00;153486.45
2024-04-03;Venda;Saida;65218.04;65100.00;65463.99;-2;0.00;145592.81
2024-04-04;Compra;Entrada;65559.83;66181.26;65963.27;2;0.00;146028.79
2024-04-05;Venda;Saida;67527.09;68220.01;68487.80;-2;0.00;150641.87
2024-04-06;Compra;Entrada;67221.88;67864.39;67820.63;2;0.00;150729.39
2024-04-07;Venda;Saida;68472.23;68840.00;68896.00;-2;0.00;152792.61
2024-04-08;Compra;Entrada;68823.05;69203.98;69360.38;2;0.00;152479.81
2024-04-09;Venda;Saida;71389.38;71436.40;71620.00;-2;0.00;157311.85
2024-04-10;Compra;Entrada;68836.55;69271.79;69146.00;2;0.00;157563.43
2024-04-11;Venda;Saida;70185.98;70364.03;70631.08;-2;0.00;160282.01
2024-04-12;Compra;Entrada;69761.53;70260.01;70006.22;2;0.00;160789.59
2024-04-13;Venda;Saida;66580.53;67033.32;67116.52;-2;0.00;154502.61
2024-04-14;Compra;Entrada;63042.41;63556.99;63924.52;2;0.00;153767.55
2024-04-15;Venda;Saida;64482.48;65489.37;65661.85;-2;0.00;157977.27
2024-04-16;Compra;Entrada;62746.42;63268.00;63419.99;2;0.00;157673.29
2024-04-17;Venda;Saida;63307.16;63727.33;63793.40;-2;0.00;158724.09
2024-04-18;Compra;Entrada;60966.56;61168.01;61277.38;2;0.00;158505.35
2024-04-19;Venda;Saida;62839.35;62972.97;63470.09;-2;0.00;163109.51
2024-04-20;Compra;Entrada;63459.79;63862.00;63818.01;2;0.00;163197.49
2024-04-21;Venda;Saida;64221.42;64876.01;64940.58;-2;0.00;165354.65
2024-04-22;Compra;Entrada;64431.93;65029.25;64941.15;2;0.00;165530.85
2024-04-23;Venda;Saida;66375.75;66763.99;66819.32;-2;0.00;169110.99
2024-04-24;Compra;Entrada;65857.56;66506.40;66414.00;2;0.00;169295.79
2024-04-25;Venda;Saida;63732.95;64484.39;64289.58;-2;0.00;164862.15
2024-04-26;Compra;Entrada;64176.43;64381.25;64498.33;2;0.00;164627.99
2024-04-27;Venda;Saida;63349.10;63528.60;63770.00;-2;0.00;163405.49
2024-04-28;Compra;Entrada;62790.87;63734.00;63461.98;2;0.00;163949.53
2024-04-29;Venda;Saida;62729.91;63217.99;63118.62;-2;0.00;162718.77
2024-04-30;Compra;Entrada;63095.94;63992.56;63866.00;2;0.00;162971.89
2024-05-01;Venda;Saida;60070.37;60425.57;60672.01;-2;0.00;156330.79
2024-05-02;Compra;Entrada;57428.51;58146.18;58364.97;2;0.00;155893.21
2024-05-03;Venda;Saida;58538.08;58875.02;59060.60;-2;0.00;157722.05
2024-05-04;Compra;Entrada;62231.06;62802.00;62882.01;2;0.00;157562.03
2024-05-05;Venda;Saida;63233.21;63914.33;63892.03;-2;0.00;159742.09
2024-05-06;Compra;Entrada;63335.57;64183.36;64012.00;2;0.00;160084.81
2024-05-07;Venda;Saida;62955.77;63267.04;63165.18;-2;0.00;158048.45
2024-05-08;Compra;Entrada;62244.39;62444.12;62312.07;2;0.00;158312.55
